Date,Season,Round,Venue,Player,Team,Opposition,Status,GA,Match_id,CP,UP,ED,DE,CM,MI5,One.Percenters,BO,CCL,SCL,SI,MG,TO,ITC,T5,TOG,K,HB,D,M,G,B,T,HO,I50,CL,CG,R50,FF,FA,AF,SC
24/03/2018,2018,Round 1,Etihad Stadium,Ryan Lester,Brisbane,St Kilda,Away,0,9516,9,8,13,72.2,0,0,0,0,2,2,5,186,4,3,0,83,10,8,18,4,0,0,7,0,5,4,2,1,2,0,88,88
24/03/2018,2018,Round 1,Etihad Stadium,Hugh McCluggage,Brisbane,St Kilda,Away,0,9516,4,14,10,55.6,0,1,1,0,0,0,5,340,3,4,0,85,11,7,18,4,0,1,1,0,1,0,3,2,1,2,59,48
24/03/2018,2018,Round 1,Etihad Stadium,Charlie Cameron,Brisbane,St Kilda,Away,0,9516,8,10,11,64.7,1,1,1,0,0,2,11,269,5,1,2,88,12,5,17,5,3,2,2,0,3,2,3,0,1,1,87,83
24/03/2018,2018,Round 1,Etihad Stadium,Tom Bell,Brisbane,St Kilda,Away,1,9516,9,7,10,62.5,0,1,3,0,2,2,4,215,4,3,0,69,8,8,16,1,1,1,0,0,2,4,6,2,0,3,41,60
24/03/2018,2018,Round 1,Etihad Stadium,Dayne Zorko,Brisbane,St Kilda,Away,0,9516,4,9,3,21.4,0,0,2,1,0,0,4,296,4,1,1,88,11,3,14,2,0,2,4,0,4,0,6,2,0,2,57,32
24/03/2018,2018,Round 1,Etihad Stadium,Darcy Gardiner,Brisbane,St Kilda,Away,0,9516,6,8,10,76.9,1,0,5,0,0,0,0,141,3,6,0,89,8,5,13,5,0,0,1,0,0,0,3,4,3,1,53,57
24/03/2018,2018,Round 1,Etihad Stadium,Daniel McStay,Brisbane,St Kilda,Away,0,9516,2,8,10,90.9,0,0,6,0,0,0,1,86,0,4,0,89,5,6,11,3,0,0,0,0,0,0,1,2,0,1,33,50
24/03/2018,2018,Round 1,Etihad Stadium,Harris Andrews,Brisbane,St Kilda,Away,1,9516,3,7,8,72.7,1,0,5,0,0,0,1,154,1,3,0,98,7,4,11,5,0,0,1,0,1,0,1,3,0,0,48,67
24/03/2018,2018,Round 1,Etihad Stadium,Joshua Walker,Brisbane,St Kilda,Away,0,9516,2,6,5,62.5,0,1,1,0,0,0,3,140,3,0,0,88,6,2,8,3,1,0,2,2,2,0,1,0,1,0,48,34
24/03/2018,2018,Round 1,Etihad Stadium,Cameron Rayner,Brisbane,St Kilda,Away,0,9516,4,5,5,62.5,2,1,0,0,0,0,3,163,2,0,1,71,5,3,8,2,1,1,1,0,2,0,2,0,0,1,35,38
24/03/2018,2018,Round 1,Etihad Stadium,Daniel Rich,Brisbane,St Kilda,Away,0,9516,3,4,5,71.4,0,0,0,0,0,1,0,76,2,2,0,28,4,3,7,1,0,0,0,0,0,1,0,1,0,0,21,21
24/03/2018,2018,Round 1,Etihad Stadium,Eric Hipwood,Brisbane,St Kilda,Away,2,9516,4,4,6,85.7,1,0,0,0,0,1,4,160,3,1,2,93,6,1,7,3,1,0,2,0,4,1,4,0,1,2,38,39
24/03/2018,2018,Round 1,Adelaide Oval,Riley Bonner,Port Adelaide,Fremantle,Home,0,9517,9,22,25,80.6,0,0,1,0,0,2,7,689,4,7,0,85,21,10,31,6,0,0,1,0,4,2,3,5,0,1,102,119
24/03/2018,2018,Round 1,Adelaide Oval,Jared Polec,Port Adelaide,Fremantle,Home,0,9517,7,21,23,79.3,0,0,1,0,1,1,10,167,3,7,0,77,15,14,29,4,0,0,2,0,3,2,3,3,1,0,94,80
24/03/2018,2018,Round 1,Adelaide Oval,Brad Ebert,Port Adelaide,Fremantle,Home,1,9517,9,19,21,75,0,0,3,0,1,1,9,300,5,1,0,85,13,15,28,5,0,1,7,0,7,2,7,1,0,3,104,94
24/03/2018,2018,Round 1,Adelaide Oval,Oliver Wines,Port Adelaide,Fremantle,Home,1,9517,11,17,18,64.3,0,0,2,0,1,8,4,301,5,3,0,75,13,15,28,3,0,0,5,1,2,9,3,2,2,0,101,93
24/03/2018,2018,Round 1,Adelaide Oval,Darcy B-Jones,Port Adelaide,Fremantle,Home,1,9517,15,14,21,75,0,0,1,2,1,9,6,397,3,2,0,89,13,15,28,3,0,0,3,0,5,10,3,1,1,2,85,84
24/03/2018,2018,Round 1,Adelaide Oval,Travis Boak,Port Adelaide,Fremantle,Home,1,9517,9,18,19,73.1,0,3,1,0,1,0,8,251,4,2,0,83,12,14,26,5,1,1,3,0,5,1,4,0,1,0,99,98
24/03/2018,2018,Round 1,Adelaide Oval,Justin Westhoff,Port Adelaide,Fremantle,Home,0,9517,13,16,17,68,0,0,11,0,2,2,7,224,5,7,0,87,15,10,25,9,0,0,9,5,1,4,5,2,2,1,132,140
24/03/2018,2018,Round 1,Adelaide Oval,Hamish Hartlett,Port Adelaide,Fremantle,Home,0,9517,9,14,17,73.9,1,0,6,0,1,1,7,620,2,7,0,86,19,4,23,7,0,0,2,0,3,2,4,4,1,1,92,96
24/03/2018,2018,Round 1,Adelaide Oval,Chad Wingard,Port Adelaide,Fremantle,Home,2,9517,7,16,19,82.6,1,3,1,3,2,1,15,441,4,0,0,91,13,10,23,7,2,1,0,0,3,3,2,1,2,1,92,110
24/03/2018,2018,Round 1,Adelaide Oval,Dom Barry,Port Adelaide,Fremantle,Home,0,9517,5,16,15,68.2,0,0,0,0,0,1,8,348,4,3,0,86,12,10,22,5,0,0,1,0,6,1,4,0,0,1,72,44
24/03/2018,2018,Round 1,Adelaide Oval,Jack Watts,Port Adelaide,Fremantle,Home,0,9517,5,15,14,70,0,2,0,0,1,0,10,251,2,1,2,92,12,8,20,7,3,3,4,0,0,1,0,0,2,0,112,97
24/03/2018,2018,Round 1,Adelaide Oval,Charlie Dixon,Port Adelaide,Fremantle,Home,0,9517,11,9,13,65,2,3,2,0,1,2,8,342,1,2,1,92,12,8,20,7,1,3,3,4,4,3,1,0,2,1,97,112
24/03/2018,2018,Round 1,Adelaide Oval,Steven Motlop,Port Adelaide,Fremantle,Home,1,9517,3,16,18,94.7,0,1,1,5,0,0,9,327,0,0,1,86,11,8,19,3,2,0,3,0,6,0,1,2,0,1,79,94
24/03/2018,2018,Round 1,Adelaide Oval,Sam P-Pepper,Port Adelaide,Fremantle,Home,0,9517,7,12,10,52.6,0,2,1,0,2,1,7,424,3,0,1,72,11,8,19,5,0,4,3,0,7,3,1,1,2,0,82,62
24/03/2018,2018,Round 1,Adelaide Oval,Dan Houston,Port Adelaide,Fremantle,Home,0,9517,3,13,16,94.1,0,0,3,0,0,0,5,224,1,2,0,85,12,5,17,7,0,0,2,0,1,0,0,5,1,0,76,75
24/03/2018,2018,Round 1,Adelaide Oval,Thomas Jonas,Port Adelaide,Fremantle,Home,0,9517,5,10,14,87.5,1,0,8,0,0,0,4,324,2,6,0,96,11,5,16,6,0,0,3,0,1,0,1,2,1,0,74,84
24/03/2018,2018,Round 1,Adelaide Oval,Tom Clurey,Port Adelaide,Fremantle,Home,0,9517,1,15,13,81.2,0,0,2,0,0,0,4,293,2,3,0,85,13,3,16,8,0,0,1,0,0,0,3,5,0,1,70,52
24/03/2018,2018,Round 1,Adelaide Oval,Tom Rockliff,Port Adelaide,Fremantle,Home,1,9517,1,11,9,75,0,1,1,0,0,0,5,123,1,0,1,69,6,6,12,4,1,0,1,0,1,0,0,0,0,0,52,55
24/03/2018,2018,Round 1,Adelaide Oval,Sam Gray,Port Adelaide,Fremantle,Home,2,9517,4,6,10,90.9,0,0,0,0,0,1,5,70,1,2,0,84,8,3,11,3,1,0,4,0,1,1,1,0,3,0,64,63
24/03/2018,2018,Round 1,Adelaide Oval,Dougal Howard,Port Adelaide,Fremantle,Home,0,9517,6,5,9,90,0,0,22,0,0,0,1,180,3,7,0,82,8,2,10,4,0,0,3,0,0,0,1,4,1,1,50,107
24/03/2018,2018,Round 1,Adelaide Oval,Todd Marshall,Port Adelaide,Fremantle,Home,1,9517,3,6,8,80,0,2,0,0,0,1,7,206,2,2,1,69,6,4,10,2,4,0,2,0,1,1,3,0,0,2,58,59
24/03/2018,2018,Round 1,Adelaide Oval,Patrick Ryder,Port Adelaide,Fremantle,Home,1,9517,3,3,4,66.7,0,1,3,0,0,0,4,84,1,1,0,43,4,2,6,2,1,0,1,16,1,0,1,0,1,1,46,68
24/03/2018,2018,Round 1,Adelaide Oval,Lachie Neale,Fremantle,Port Adelaide,Away,1,9517,17,21,24,63.2,0,0,0,1,3,3,6,320,5,3,0,78,14,24,38,4,0,0,1,0,2,6,7,2,3,3,100,99
24/03/2018,2018,Round 1,Adelaide Oval,Nathan Fyfe,Fremantle,Port Adelaide,Away,0,9517,13,10,15,68.2,0,0,2,0,2,1,4,367,4,2,1,82,10,12,22,1,1,0,3,0,3,3,7,1,1,3,67,75
24/03/2018,2018,Round 1,Adelaide Oval,David Mundy,Fremantle,Port Adelaide,Away,1,9517,13,11,16,76.2,0,0,1,0,0,5,5,181,1,1,0,73,7,14,21,4,0,0,3,0,2,5,1,2,1,1,71,83
24/03/2018,2018,Round 1,Adelaide Oval,Matthew Taberner,Fremantle,Port Adelaide,Away,1,9517,7,12,15,75,2,1,0,0,1,0,4,317,2,7,0,97,14,6,20,9,1,0,1,5,2,1,3,2,0,2,90,72
24/03/2018,2018,Round 1,Adelaide Oval,Brandon Matera,Fremantle,Port Adelaide,Away,1,9517,2,17,15,78.9,0,1,2,1,0,0,4,362,4,0,1,82,13,6,19,7,1,0,3,0,6,0,0,2,1,0,91,79
24/03/2018,2018,Round 1,Adelaide Oval,Michael Walters,Fremantle,Port Adelaide,Away,1,9517,8,11,14,77.8,0,0,0,0,0,3,4,370,4,1,1,84,11,7,18,4,1,0,6,0,4,3,2,1,3,0,92,83
24/03/2018,2018,Round 1,Adelaide Oval,Cameron Sutcliffe,Fremantle,Port Adelaide,Away,0,9517,5,13,14,82.4,0,0,3,0,0,0,1,194,3,5,0,86,6,11,17,6,0,0,0,0,1,0,5,2,0,3,49,54
24/03/2018,2018,Round 1,Adelaide Oval,Connor Blakely,Fremantle,Port Adelaide,Away,0,9517,7,10,15,88.2,0,0,3,0,0,2,1,201,4,3,0,83,11,6,17,4,0,0,1,0,1,2,0,2,2,0,63,67
24/03/2018,2018,Round 1,Adelaide Oval,Ed Langdon,Fremantle,Port Adelaide,Away,0,9517,1,15,12,70.6,0,0,0,0,0,1,2,315,2,0,0,79,8,9,17,2,1,0,3,0,2,1,2,1,0,0,66,47
24/03/2018,2018,Round 1,Adelaide Oval,Aaron Sandilands,Fremantle,Port Adelaide,Away,0,9517,12,5,13,81.2,3,0,0,0,3,3,2,54,2,1,0,81,5,11,16,5,1,0,2,52,0,6,5,1,2,3,111,104
24/03/2018,2018,Round 1,Adelaide Oval,Luke Ryan,Fremantle,Port Adelaide,Away,0,9517,5,10,15,93.8,0,0,3,2,0,0,2,478,4,8,0,84,13,3,16,6,0,0,2,0,1,0,0,5,0,0,71,92
24/03/2018,2018,Round 1,Adelaide Oval,Bradley Hill,Fremantle,Port Adelaide,Away,0,9517,1,14,7,46.7,0,0,1,1,0,0,1,428,9,3,2,72,13,2,15,5,1,0,2,0,3,0,5,3,0,1,69,43
24/03/2018,2018,Round 1,Adelaide Oval,Nathan Wilson,Fremantle,Port Adelaide,Away,0,9517,2,11,13,86.7,0,0,2,0,0,0,4,296,2,5,0,85,11,4,15,3,1,0,0,0,2,0,1,4,1,1,54,64
24/03/2018,2018,Round 1,Adelaide Oval,Michael Johnson,Fremantle,Port Adelaide,Away,0,9517,1,12,13,92.9,0,0,3,0,0,0,1,241,1,6,0,90,10,4,14,7,0,0,1,0,0,0,2,4,0,2,57,57
24/03/2018,2018,Round 1,Adelaide Oval,Cameron McCarthy,Fremantle,Port Adelaide,Away,0,9517,5,8,7,53.8,1,1,0,0,0,0,6,337,2,0,1,87,10,3,13,7,1,3,3,0,5,0,1,1,1,0,79,63
24/03/2018,2018,Round 1,Adelaide Oval,Danyle Pearce,Fremantle,Port Adelaide,Away,1,9517,3,9,9,75,0,0,2,1,1,0,1,173,2,3,0,76,5,7,12,3,0,0,2,0,2,1,2,2,0,0,46,39
24/03/2018,2018,Round 1,Adelaide Oval,Shane Kersten,Fremantle,Port Adelaide,Away,0,9517,4,7,8,66.7,0,0,2,0,1,0,2,236,3,0,0,82,6,6,12,3,0,2,0,0,5,1,1,0,0,1,38,32
24/03/2018,2018,Round 1,Adelaide Oval,Darcy Tucker,Fremantle,Port Adelaide,Away,0,9517,5,7,12,100,0,0,2,0,1,2,3,226,0,0,0,77,7,5,12,1,0,0,2,0,0,3,1,5,0,0,42,55
24/03/2018,2018,Round 1,Adelaide Oval,Andrew Brayshaw,Fremantle,Port Adelaide,Away,0,9517,7,5,9,75,1,0,1,0,0,2,3,150,3,2,0,66,4,8,12,3,0,0,2,0,2,2,1,0,0,0,45,58
24/03/2018,2018,Round 1,Adelaide Oval,Bailey Banfield,Fremantle,Port Adelaide,Away,0,9517,4,7,8,66.7,1,0,1,0,0,0,1,268,3,2,0,82,8,4,12,3,0,0,3,0,5,0,0,1,1,0,54,51
24/03/2018,2018,Round 1,Adelaide Oval,Hayden Ballantyne,Fremantle,Port Adelaide,Away,1,9517,4,8,7,70,0,0,1,0,0,1,1,124,3,1,0,82,6,4,10,2,0,0,3,0,1,1,4,1,1,3,36,40
24/03/2018,2018,Round 1,Adelaide Oval,Alex Pearce,Fremantle,Port Adelaide,Away,0,9517,6,5,8,80,2,0,6,0,0,0,0,81,1,6,0,93,6,4,10,6,0,0,1,0,0,0,2,1,0,0,48,57
24/03/2018,2018,Round 1,Cazaly's Stadium,David Swallow,Gold Coast,North Melbourne,Home,1,9518,14,17,17,53.1,0,0,1,0,0,1,4,387,4,8,1,79,22,10,32,4,0,0,3,0,7,1,5,0,1,0,111,110
24/03/2018,2018,Round 1,Cazaly's Stadium,Matthew Rosa,Gold Coast,North Melbourne,Home,0,9518,19,5,14,53.8,0,0,1,0,0,4,2,299,5,7,0,83,15,11,26,2,0,0,1,0,2,4,2,1,3,0,80,96
24/03/2018,2018,Round 1,Cazaly's Stadium,Aaron Young,Gold Coast,North Melbourne,Home,1,9518,12,12,13,50,0,1,2,0,0,2,5,359,9,3,3,81,16,10,26,3,1,1,9,0,5,2,5,0,1,3,112,112
24/03/2018,2018,Round 1,Cazaly's Stadium,Jarrod Witts,Gold Coast,North Melbourne,Home,0,9518,15,8,11,44,1,0,5,0,1,6,5,376,7,5,0,88,21,4,25,4,0,1,5,34,5,7,3,2,2,0,140,131
24/03/2018,2018,Round 1,Cazaly's Stadium,Jarrod Harbrow,Gold Coast,North Melbourne,Home,0,9518,7,13,14,60.9,0,0,0,0,1,2,0,500,5,8,0,80,23,0,23,3,0,0,4,0,3,3,4,6,0,0,94,92
24/03/2018,2018,Round 1,Cazaly's Stadium,Jarryd Lyons,Gold Coast,North Melbourne,Home,0,9518,13,4,7,33.3,0,1,0,0,2,5,2,280,5,3,0,77,17,4,21,2,1,0,3,0,4,7,5,0,1,0,84,66
24/03/2018,2018,Round 1,Cazaly's Stadium,Jack Martin,Gold Coast,North Melbourne,Home,2,9518,6,14,11,52.4,0,0,0,0,1,3,6,263,6,1,0,81,14,7,21,4,0,0,8,0,3,4,7,0,1,2,95,76
24/03/2018,2018,Round 1,Cazaly's Stadium,Touk Miller,Gold Coast,North Melbourne,Home,0,9518,17,7,13,61.9,0,1,9,0,2,9,5,277,5,4,1,83,12,9,21,1,0,1,6,0,3,11,4,4,3,3,76,112
24/03/2018,2018,Round 1,Cazaly's Stadium,Brayden Fiorini,Gold Coast,North Melbourne,Home,0,9518,7,12,10,47.6,0,1,0,0,1,3,4,373,5,3,1,71,17,4,21,3,0,0,6,0,6,4,0,3,0,0,92,83
24/03/2018,2018,Round 1,Cazaly's Stadium,Lachlan Weller,Gold Coast,North Melbourne,Home,0,9518,10,6,10,50,0,0,1,0,0,1,2,270,2,7,1,79,12,8,20,0,0,1,3,0,0,1,6,3,0,0,65,70
24/03/2018,2018,Round 1,Cazaly's Stadium,Jack Bowes,Gold Coast,North Melbourne,Home,0,9518,8,8,11,55,0,0,3,0,1,1,1,482,9,7,0,71,17,3,20,2,1,0,1,0,4,2,3,2,2,0,75,79
24/03/2018,2018,Round 1,Cazaly's Stadium,Alex Sexton,Gold Coast,North Melbourne,Home,0,9518,8,8,5,27.8,0,1,1,0,0,1,4,354,7,1,1,84,14,4,18,1,1,3,2,0,6,1,5,0,0,0,70,63
24/03/2018,2018,Round 1,Cazaly's Stadium,Kade Kolodjashnij,Gold Coast,North Melbourne,Home,0,9518,6,9,11,61.1,0,1,5,0,0,0,1,165,3,10,0,84,14,4,18,6,0,0,1,0,2,0,5,4,0,0,72,74
24/03/2018,2018,Round 1,Cazaly's Stadium,Michael Rischitelli,Gold Coast,North Melbourne,Home,0,9518,6,11,7,41.2,1,1,3,0,0,0,1,389,7,4,0,90,14,3,17,5,0,0,3,0,3,0,6,5,0,4,63,58
24/03/2018,2018,Round 1,Cazaly's Stadium,Darcy Macpherson,Gold Coast,North Melbourne,Home,0,9518,7,9,7,41.2,0,0,3,0,0,2,4,221,4,2,2,84,14,3,17,3,1,1,9,0,2,2,4,1,0,1,97,81
24/03/2018,2018,Round 1,Cazaly's Stadium,Tom Lynch,Gold Coast,North Melbourne,Home,0,9518,10,5,9,56.2,2,1,6,0,0,0,2,344,9,1,1,96,12,4,16,4,0,1,7,0,3,0,9,0,3,6,70,77
24/03/2018,2018,Round 1,Cazaly's Stadium,Steven May,Gold Coast,North Melbourne,Home,0,9518,8,4,10,66.7,2,0,3,0,0,0,0,295,3,9,0,88,14,1,15,6,0,0,2,0,1,0,3,3,1,1,68,73
24/03/2018,2018,Round 1,Cazaly's Stadium,Nicholas Holman,Gold Coast,North Melbourne,Home,0,9518,10,3,6,46.2,1,1,3,0,0,1,2,218,5,5,4,81,8,5,13,2,0,1,13,0,3,1,4,0,2,2,89,96
24/03/2018,2018,Round 1,Cazaly's Stadium,Ben Ainsworth,Gold Coast,North Melbourne,Home,0,9518,10,3,7,63.6,0,1,3,0,0,2,3,140,4,4,2,63,5,6,11,1,2,0,5,0,1,2,3,2,1,1,60,91
24/03/2018,2018,Round 1,Cazaly's Stadium,Sam Day,Gold Coast,North Melbourne,Home,0,9518,6,5,5,50,0,0,5,0,0,2,2,180,3,3,1,78,6,4,10,2,0,0,2,8,3,2,2,1,1,0,49,53
24/03/2018,2018,Round 1,Cazaly's Stadium,Jesse Joyce,Gold Coast,North Melbourne,Home,0,9518,5,3,6,75,0,0,8,0,0,0,0,49,0,5,0,90,5,3,8,1,0,0,3,0,0,0,2,0,0,1,33,40
24/03/2018,2018,Round 1,Cazaly's Stadium,Rory Thompson,Gold Coast,North Melbourne,Home,0,9518,4,1,2,50,0,0,15,0,0,0,0,28,1,4,0,88,3,1,4,0,0,0,2,0,1,0,0,3,0,0,19,49
24/03/2018,2018,Round 1,Cazaly's Stadium,Jamie MacMillan,North Melbourne,Gold Coast,Away,0,9518,12,7,15,57.7,0,0,6,0,0,0,2,605,9,14,0,87,19,7,26,2,0,0,2,0,1,0,5,7,2,1,84,98
24/03/2018,2018,Round 1,Cazaly's Stadium,Ryan Clarke,North Melbourne,Gold Coast,Away,0,9518,7,12,16,61.5,0,0,1,1,0,1,2,523,7,9,0,81,18,8,26,0,0,0,4,0,3,1,4,10,0,1,83,80
24/03/2018,2018,Round 1,Cazaly's Stadium,Billy Hartung,North Melbourne,Gold Coast,Away,0,9518,8,13,10,45.5,0,0,2,1,0,1,4,233,5,5,3,89,11,11,22,1,0,1,5,0,3,1,7,0,0,2,73,74
24/03/2018,2018,Round 1,Cazaly's Stadium,Jy Simpkin,North Melbourne,Gold Coast,Away,0,9518,16,6,7,31.8,0,0,3,0,0,3,2,281,7,6,0,78,13,9,22,0,0,0,2,0,2,3,5,2,1,2,60,73
24/03/2018,2018,Round 1,Cazaly's Stadium,Shaun Higgins,North Melbourne,Gold Coast,Away,0,9518,13,5,11,52.4,0,0,2,0,0,4,5,441,5,4,1,85,14,7,21,2,1,2,4,0,4,4,4,1,4,1,87,96
24/03/2018,2018,Round 1,Cazaly's Stadium,Jack Ziebell,North Melbourne,Gold Coast,Away,0,9518,12,9,11,52.4,2,1,3,0,1,1,4,454,7,2,1,95,15,6,21,2,2,0,3,0,2,2,6,4,1,1,85,96
24/03/2018,2018,Round 1,Cazaly's Stadium,Ben Cunnington,North Melbourne,Gold Coast,Away,2,9518,13,6,12,57.1,1,0,3,0,1,5,5,271,4,6,1,73,12,9,21,1,0,0,7,0,3,6,3,3,0,0,85,97
24/03/2018,2018,Round 1,Cazaly's Stadium,Scott Thompson,North Melbourne,Gold Coast,Away,0,9518,16,5,10,50,1,0,15,0,0,0,0,236,6,17,0,100,8,12,20,2,0,0,3,0,1,0,5,4,3,2,63,110
24/03/2018,2018,Round 1,Cazaly's Stadium,Shaun Atley,North Melbourne,Gold Coast,Away,0,9518,7,12,10,52.6,0,0,1,0,0,1,5,393,5,3,0,88,9,10,19,2,0,1,1,0,4,1,2,2,0,1,55,54
24/03/2018,2018,Round 1,Cazaly's Stadium,Trent Dumont,North Melbourne,Gold Coast,Away,0,9518,10,6,8,44.4,0,0,0,0,1,2,4,321,4,5,1,79,11,7,18,0,1,0,9,0,3,3,4,2,2,1,88,87
24/03/2018,2018,Round 1,Cazaly's Stadium,Ed V-Willis,North Melbourne,Gold Coast,Away,0,9518,11,5,7,43.8,1,0,14,0,0,1,0,156,6,10,0,87,11,5,16,2,0,0,5,0,1,1,4,3,0,0,69,105
24/03/2018,2018,Round 1,Cazaly's Stadium,Jarrad Waite,North Melbourne,Gold Coast,Away,0,9518,9,6,8,53.3,0,0,2,0,1,2,3,216,5,0,0,93,10,5,15,1,0,1,2,2,0,3,2,1,1,0,55,59
24/03/2018,2018,Round 1,Cazaly's Stadium,Todd Goldstein,North Melbourne,Gold Coast,Away,0,9518,8,6,8,57.1,1,1,6,0,0,1,2,280,5,7,0,76,8,6,14,3,0,1,2,35,5,1,2,2,2,0,91,105
24/03/2018,2018,Round 1,Cazaly's Stadium,Luke McDonald,North Melbourne,Gold Coast,Away,0,9518,12,6,4,28.6,0,0,7,1,0,3,0,303,5,6,0,89,10,4,14,1,0,0,4,0,2,3,4,2,3,2,54,68
24/03/2018,2018,Round 1,Cazaly's Stadium,Marley Williams,North Melbourne,Gold Coast,Away,0,9518,3,8,5,41.7,2,0,1,0,0,0,0,357,5,6,0,77,10,2,12,2,0,0,5,0,3,0,2,3,0,0,60,61
24/03/2018,2018,Round 1,Cazaly's Stadium,Jed Anderson,North Melbourne,Gold Coast,Away,0,9518,7,4,3,25,0,0,3,0,0,2,1,236,5,1,1,69,11,1,12,0,1,0,6,0,2,2,6,1,1,3,57,51
24/03/2018,2018,Round 1,Cazaly's Stadium,Kayne Turner,North Melbourne,Gold Coast,Away,0,9518,7,4,7,58.3,0,0,1,0,0,0,3,122,0,2,0,81,5,7,12,0,0,2,3,0,2,0,0,0,1,0,44,53
24/03/2018,2018,Round 1,Cazaly's Stadium,Robbie Tarrant,North Melbourne,Gold Coast,Away,0,9518,6,5,3,33.3,0,0,10,0,0,1,2,101,4,6,0,87,6,3,9,0,0,0,7,0,1,1,3,6,1,1,50,58
24/03/2018,2018,Round 1,Cazaly's Stadium,Nathan Hrovat,North Melbourne,Gold Coast,Away,0,9518,2,4,4,50,0,0,0,0,0,1,1,47,3,0,0,73,5,3,8,0,0,0,1,0,3,1,3,0,0,1,22,18
24/03/2018,2018,Round 1,Cazaly's Stadium,Luke D-Uniacke,North Melbourne,Gold Coast,Away,0,9518,4,4,3,37.5,0,0,1,0,0,0,2,71,3,1,0,67,3,5,8,0,0,0,2,0,2,0,2,0,0,0,27,25
24/03/2018,2018,Round 1,Cazaly's Stadium,Ben Jacobs,North Melbourne,Gold Coast,Away,0,9518,4,3,2,33.3,0,0,3,0,1,0,0,72,2,2,0,81,5,1,6,0,0,0,7,0,0,1,5,0,1,3,37,29
24/03/2018,2018,Round 1,Cazaly's Stadium,Ben Brown,North Melbourne,Gold Coast,Away,0,9518,1,3,1,25,0,0,4,0,0,1,1,82,1,0,0,65,3,1,4,0,0,0,2,9,0,1,1,1,1,0,29,21
24/03/2018,2018,Round 1,MCG,Tom Mitchell,Hawthorn,Collingwood,Home,1,9519,27,28,38,70.4,0,1,0,2,3,6,9,563,12,9,0,92,20,34,54,8,0,0,2,0,8,9,6,2,2,2,156,167
24/03/2018,2018,Round 1,MCG,Jaeger O'Meara,Hawthorn,Collingwood,Home,0,9519,14,14,16,59.3,0,0,1,0,5,1,5,310,6,3,0,77,14,13,27,4,0,1,5,0,3,6,8,3,1,3,93,82
24/03/2018,2018,Round 1,MCG,James Sicily,Hawthorn,Collingwood,Home,0,9519,11,11,22,84.6,3,0,9,0,0,0,4,477,2,11,0,91,17,9,26,7,0,0,2,0,2,0,5,4,3,3,92,125
24/03/2018,2018,Round 1,MCG,Isaac Smith,Hawthorn,Collingwood,Home,0,9519,7,17,20,83.3,0,2,1,2,0,2,6,486,3,5,1,85,12,12,24,7,1,1,3,0,4,2,2,3,0,1,97,98
24/03/2018,2018,Round 1,MCG,Jack Gunston,Hawthorn,Collingwood,Home,2,9519,8,13,15,68.2,0,1,5,0,0,0,12,342,4,3,0,91,17,5,22,7,2,1,0,0,6,0,3,1,2,2,91,116
24/03/2018,2018,Round 1,MCG,Ricky Henderson,Hawthorn,Collingwood,Home,0,9519,5,15,17,81,0,0,2,2,1,1,7,511,5,1,0,77,13,8,21,4,2,0,3,0,4,2,4,2,1,1,89,91
24/03/2018,2018,Round 1,MCG,Daniel Howe,Hawthorn,Collingwood,Home,1,9519,8,12,15,75,1,0,1,0,1,2,3,205,3,2,1,80,13,7,20,7,0,0,7,0,1,3,3,2,0,1,99,86
24/03/2018,2018,Round 1,MCG,Jarman Impey,Hawthorn,Collingwood,Home,0,9519,6,12,12,66.7,0,0,0,2,0,1,7,200,3,2,0,76,7,11,18,2,0,1,4,0,4,1,3,0,0,0,66,59
24/03/2018,2018,Round 1,MCG,Luke Breust,Hawthorn,Collingwood,Home,1,9519,8,9,12,70.6,0,1,1,0,0,0,7,94,5,3,1,85,6,11,17,2,4,0,4,0,1,0,5,0,2,4,76,77
24/03/2018,2018,Round 1,MCG,Taylor Duryea,Hawthorn,Collingwood,Home,0,9519,5,12,12,70.6,0,0,1,0,0,0,2,191,6,6,0,84,10,7,17,5,0,1,3,0,1,0,2,1,0,0,72,61
24/03/2018,2018,Round 1,MCG,James Frawley,Hawthorn,Collingwood,Home,0,9519,6,8,12,80,0,0,12,0,0,0,2,364,5,8,0,91,13,2,15,5,0,0,0,0,2,0,2,8,1,1,56,80
24/03/2018,2018,Round 1,MCG,Liam Shiels,Hawthorn,Collingwood,Home,0,9519,7,8,6,40,1,0,4,0,0,2,5,225,4,2,0,76,12,3,15,3,1,0,5,0,2,2,5,0,0,2,71,59
24/03/2018,2018,Round 1,MCG,Paul Puopolo,Hawthorn,Collingwood,Home,1,9519,7,9,11,73.3,0,0,0,0,0,0,5,134,3,3,2,91,5,10,15,2,0,0,7,0,4,0,4,0,2,1,68,67
24/03/2018,2018,Round 1,MCG,Tim O'Brien,Hawthorn,Collingwood,Home,0,9519,6,8,11,73.3,0,0,10,0,0,1,1,234,6,6,0,87,11,4,15,2,0,0,2,0,1,1,5,5,2,3,48,62
24/03/2018,2018,Round 1,MCG,Blake Hardwick,Hawthorn,Collingwood,Home,0,9519,4,11,13,86.7,0,0,5,0,0,0,4,264,4,5,0,85,11,4,15,4,0,0,7,0,2,0,1,3,1,0,82,91
