trunc,event_name,path,selection_name,odds
2016-02-20,Match Odds,NAB Challenge 2016/Fixtures 20 February/St Kilda v North Melbourne,St Kilda,3.8311
2016-02-20,Match Odds,NAB Challenge 2016/Fixtures 20 February/Sydney v Port Adelaide,Port Adelaide Power,7.8541
2016-02-20,Match Odds,NAB Challenge 2016/Fixtures 20 February/Sydney v Port Adelaide,Sydney Swans,1.1313
2016-02-21,Match Odds,NAB Challenge 2016/Fixtures 21 February/Adelaide v West Coast,Adelaide Crows,1.1434
2016-02-21,Match Odds,NAB Challenge 2016/Fixtures 21 February/Adelaide v West Coast,West Coast Eagles,7.3642
2016-02-21,Match Odds,NAB Challenge 2016/Fixtures 21 February/Brisbane v Gold Coast,Brisbane Lions,3.6947
2016-02-21,Match Odds,NAB Challenge 2016/Fixtures 21 February/Brisbane v Gold Coast,Gold Coast Suns,1.3681
2016-02-25,Match Odds,NAB Challenge 2016/Fixtures 25 February/GWS v Western Bulldogs,GWS Giants,6.1144
2016-02-25,Match Odds,NAB Challenge 2016/Fixtures 25 February/GWS v Western Bulldogs,Western Bulldogs,1.1866
2016-02-26,Match Odds,NAB Challenge 2016/Fixtures 26 February/Geelong v Collingwood,Collingwood,3.8678
2016-02-26,Match Odds,NAB Challenge 2016/Fixtures 26 February/Geelong v Collingwood,Geelong Cats,1.3309
2016-02-27,Match Odds,NAB Challenge 2016/Fixtures 27 February/Port Adelaide v Melbourne,Melbourne Demons,6.0025
2016-02-27,Match Odds,NAB Challenge 2016/Fixtures 27 February/Port Adelaide v Melbourne,Port Adelaide Power,1.1851
2016-02-27,Match Odds,NAB Challenge 2016/Fixtures 27 February/Richmond v Hawthorn,Hawthorn,2.8056
2016-02-27,Match Odds,NAB Challenge 2016/Fixtures 27 February/Richmond v Hawthorn,Richmond,1.5011
2016-02-28,Match Odds,NAB Challenge 2016/Fixtures 28 February/Carlton v Essendon,Carlton,2.2152
2016-02-28,Match Odds,NAB Challenge 2016/Fixtures 28 February/Carlton v Essendon,Essendon,1.7217
2016-02-28,Match Odds,NAB Challenge 2016/Fixtures 28 February/Fremantle v Adelaide,Adelaide Crows,4.5724
2016-02-28,Match Odds,NAB Challenge 2016/Fixtures 28 February/Fremantle v Adelaide,Fremantle,1.2796
2016-03-03,Match Odds,NAB Challenge 2016/Fixtures 03 March/West Coast v Gold Coast,Gold Coast Suns,24.748
2016-03-03,Match Odds,NAB Challenge 2016/Fixtures 03 March/West Coast v Gold Coast,West Coast Eagles,1.0427
2016-03-04,Match Odds,NAB Challenge 2016/Fixtures 04 March/Sydney v GWS,GWS Giants,2.2251
2016-03-04,Match Odds,NAB Challenge 2016/Fixtures 04 March/Sydney v GWS,Sydney Swans,1.7603
2016-03-05,Match Odds,NAB Challenge 2016/Fixtures 05 March/Essendon v Geelong,Essendon,9.005
2016-03-05,Match Odds,NAB Challenge 2016/Fixtures 05 March/Essendon v Geelong,Geelong Cats,1.1201
2016-03-05,Match Odds,NAB Challenge 2016/Fixtures 05 March/North Melbourne v Collingwood,Collingwood,1.9737
2016-03-05,Match Odds,NAB Challenge 2016/Fixtures 05 March/North Melbourne v Collingwood,North Melbourne,2.0131
2016-03-06,Match Odds,NAB Challenge 2016/Fixtures 06 March/Western Bulldogs v Melbourne,Melbourne Demons,1.423
2016-03-06,Match Odds,NAB Challenge 2016/Fixtures 06 March/Western Bulldogs v Melbourne,Western Bulldogs,3.3251
2016-03-10,Match Odds,NAB Challenge 2016/Fixtures 10 March/Richmond v Port Adelaide,Port Adelaide Power,1.9569
2016-03-10,Match Odds,NAB Challenge 2016/Fixtures 10 March/Richmond v Port Adelaide,Richmond,1.9826
2016-03-11,Match Odds,NAB Challenge 2016/Fixtures 11 March/Carlton v Sydney,Carlton,4.331
2016-03-11,Match Odds,NAB Challenge 2016/Fixtures 11 March/Carlton v Sydney,Sydney Swans,1.2909
2016-03-11,Match Odds,NAB Challenge 2016/Fixtures 11 March/Gold Coast v Adelaide,Adelaide Crows,1.339
2016-03-11,Match Odds,NAB Challenge 2016/Fixtures 11 March/Gold Coast v Adelaide,Gold Coast Suns,3.8131
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Collingwood v Western Bulldogs,Collingwood,2.5916
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Collingwood v Western Bulldogs,Western Bulldogs,1.6061
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Fremantle v Geelong,Fremantle,1.397
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Fremantle v Geelong,Geelong Cats,3.4819
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Hawthorn v North Melbourne,Hawthorn,1.9593
2016-03-12,Match Odds,NAB Challenge 2016/Fixtures 12 March/Hawthorn v North Melbourne,North Melbourne,2.0499
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/Brisbane v GWS,Brisbane Lions,3.8943
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/Brisbane v GWS,GWS Giants,1.3203
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/Melbourne v St Kilda,Melbourne Demons,2.6979
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/Melbourne v St Kilda,St Kilda,1.5791
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/West Coast v Essendon,Essendon,15.5191
2016-03-13,Match Odds,NAB Challenge 2016/Fixtures 13 March/West Coast v Essendon,West Coast Eagles,1.0691
2016-03-19,Match Odds,WAFL 2016/Round 1 - 19 March/East Perth v Claremont,Claremont,5.5
2016-03-19,Match Odds,WAFL 2016/Round 1 - 19 March/Peel Thunder v Subiaco,Subiaco,2.2417
2016-03-24,Match Odds,AFL 2016/Round 1 - 24 March/Richmond v Carlton,Carlton,4.6336
2016-03-24,Match Odds,AFL 2016/Round 1 - 24 March/Richmond v Carlton,Richmond,1.273
2016-03-25,Match Odds,SANFL 2016/Round 1 - 25 March/South Adelaide v Glenelg,Glenelg,2.68
2016-03-25,Match Odds,WAFL 2016/Round 2 - 25 March/Subiaco v East Perth,East Perth,2.8
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Gold Coast v Essendon,Essendon,6.7164
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Gold Coast v Essendon,Gold Coast Suns,1.1685
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Melbourne v GWS,GWS Giants,1.6244
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Melbourne v GWS,Melbourne Demons,2.5903
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/North Melbourne v Adelaide,Adelaide Crows,2.979
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/North Melbourne v Adelaide,North Melbourne,1.4975
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Sydney v Collingwood,Collingwood,2.5042
2016-03-26,Match Odds,AFL 2016/Round 1 - 26 March/Sydney v Collingwood,Sydney Swans,1.6606
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/Port Adelaide v St Kilda,Port Adelaide Power,1.1697
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/Port Adelaide v St Kilda,St Kilda,6.8601
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/West Coast v Brisbane,Brisbane Lions,17.0863
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/West Coast v Brisbane,West Coast Eagles,1.0598
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/Western Bulldogs v Fremantle,Fremantle,2.4221
2016-03-27,Match Odds,AFL 2016/Round 1 - 27 March/Western Bulldogs v Fremantle,Western Bulldogs,1.6999
2016-03-28,Match Odds,AFL 2016/Round 1 - 28 March/Geelong v Hawthorn,Geelong Cats,2.1667
2016-03-28,Match Odds,AFL 2016/Round 1 - 28 March/Geelong v Hawthorn,Hawthorn,1.8246
2016-04-01,Match Odds,AFL 2016/Round 2 - 01 April/Collingwood v Richmond,Collingwood,2.1139
2016-04-01,Match Odds,AFL 2016/Round 2 - 01 April/Collingwood v Richmond,Richmond,1.89
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Adelaide v Port Adelaide,Adelaide Crows,2.0184
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Adelaide v Port Adelaide,Port Adelaide Power,1.9864
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Brisbane v North Melbourne,Brisbane Lions,4.2877
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Brisbane v North Melbourne,North Melbourne,1.3
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Essendon v Melbourne,Essendon,7.3564
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Essendon v Melbourne,Melbourne Demons,1.1504
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Fremantle v Gold Coast,Fremantle,1.2551
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/Fremantle v Gold Coast,Gold Coast Suns,4.9009
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/St Kilda v Western Bulldogs,St Kilda,4.5027
2016-04-02,Match Odds,AFL 2016/Round 2 - 02 April/St Kilda v Western Bulldogs,Western Bulldogs,1.2843
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/Carlton v Sydney,Carlton,5.2123
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/Carlton v Sydney,Sydney Swans,1.237
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/GWS v Geelong,GWS Giants,3.0134
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/GWS v Geelong,Geelong Cats,1.4923
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/Hawthorn v West Coast,Hawthorn,2.4006
2016-04-03,Match Odds,AFL 2016/Round 2 - 03 April/Hawthorn v West Coast,West Coast Eagles,1.7165
2016-04-03,Match Odds,SANFL 2016/Round 2 - 03 April/Glenelg v West Adelaide,Glenelg,4.6
2016-04-08,Match Odds,AFL 2016/Round 3 - 08 April/Port Adelaide v Essendon,Essendon,8.1587
2016-04-08,Match Odds,AFL 2016/Round 3 - 08 April/Port Adelaide v Essendon,Port Adelaide Power,1.1351
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Gold Coast v Carlton,Carlton,6.8519
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Gold Coast v Carlton,Gold Coast Suns,1.1707
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Richmond v Adelaide,Adelaide Crows,2.0866
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Richmond v Adelaide,Richmond,1.9152
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/St Kilda v Collingwood,Collingwood,1.6823
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/St Kilda v Collingwood,St Kilda,2.4728
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Sydney v GWS,GWS Giants,3.368
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/Sydney v GWS,Sydney Swans,1.4218
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/West Coast v Fremantle,Fremantle,3.4529
2016-04-09,Match Odds,AFL 2016/Round 3 - 09 April/West Coast v Fremantle,West Coast Eagles,1.3933
2016-04-09,Match Odds,VFL 2016/Round 1 - 09 April/Box Hill v Sandringham,Sandringham,2.0417
2016-04-09,Match Odds,VFL 2016/Round 1 - 09 April/Coburg v North Ballarat,Coburg,2.38
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/Geelong v Brisbane,Brisbane Lions,19.0477
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/Geelong v Brisbane,Geelong Cats,1.0547
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/North Melbourne v Melbourne,Melbourne Demons,6.9467
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/North Melbourne v Melbourne,North Melbourne,1.1622
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/Western Bulldogs v Hawthorn,Hawthorn,1.8343
2016-04-10,Match Odds,AFL 2016/Round 3 - 10 April/Western Bulldogs v Hawthorn,Western Bulldogs,2.18
2016-04-10,Match Odds,VFL 2016/Round 1 - 10 April/Port Melbourne v Collingwood,Port Melbourne,1.5712
2016-04-10,Match Odds,WAFL 2016/Round 4 - 10 April/Claremont v Swan Districts,Claremont,1.2305
2016-04-10,Match Odds,WAFL 2016/Round 4 - 10 April/Claremont v Swan Districts,Swan Districts,5.3883
2016-04-15,Match Odds,AFL 2016/Round 4 - 15 April/West Coast v Richmond,Richmond,4.8028
2016-04-15,Match Odds,AFL 2016/Round 4 - 15 April/West Coast v Richmond,West Coast Eagles,1.263
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Adelaide v Sydney,Adelaide Crows,2.0539
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Adelaide v Sydney,Sydney Swans,1.9392
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Brisbane v Gold Coast,Brisbane Lions,3.3739
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Brisbane v Gold Coast,Gold Coast Suns,1.4087
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Carlton v Western Bulldogs,Carlton,10.2907
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Carlton v Western Bulldogs,Western Bulldogs,1.1029
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Essendon v Geelong,Essendon,19.1139
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Essendon v Geelong,Geelong Cats,1.0522
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Hawthorn v St Kilda,Hawthorn,1.1304
2016-04-16,Match Odds,AFL 2016/Round 4 - 16 April/Hawthorn v St Kilda,St Kilda,8.8301
2016-04-16,Match Odds,SANFL 2016/Round 4 - 16 April/Central District v South Adelaide,Central District,4.0
2016-04-16,Match Odds,SANFL 2016/Round 4 - 16 April/Central District v South Adelaide,South Adelaide,1.34
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/Collingwood v Melbourne,Collingwood,1.4509
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/Collingwood v Melbourne,Melbourne Demons,3.1877
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/GWS v Port Adelaide,GWS Giants,1.9543
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/GWS v Port Adelaide,Port Adelaide Power,2.0492
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/North Melbourne v Fremantle,Fremantle,4.3448
2016-04-17,Match Odds,AFL 2016/Round 4 - 17 April/North Melbourne v Fremantle,North Melbourne,1.3
2016-04-17,Match Odds,VFL 2016/Round 2 - 17 April/Williamstown v Box Hill,Box Hill Hawks,2.16
2016-04-17,Match Odds,WAFL 2016/Round 5 - 17 April/Swan Districts v Subiaco,Subiaco,1.2115
2016-04-22,Match Odds,AFL 2016/Round 5 - 22 April/Hawthorn v Adelaide,Adelaide Crows,3.0687
2016-04-22,Match Odds,AFL 2016/Round 5 - 22 April/Hawthorn v Adelaide,Hawthorn,1.4823
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Gold Coast v North Melbourne,Gold Coast Suns,3.1205
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Gold Coast v North Melbourne,North Melbourne,1.4647
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Port Adelaide v Geelong,Geelong Cats,1.7442
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Port Adelaide v Geelong,Port Adelaide Power,2.3285
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Sydney v West Coast,Sydney Swans,1.6589
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Sydney v West Coast,West Coast Eagles,2.4885
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Western Bulldogs v Brisbane,Brisbane Lions,7.1342
2016-04-23,Match Odds,AFL 2016/Round 5 - 23 April/Western Bulldogs v Brisbane,Western Bulldogs,1.149
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/Fremantle v Carlton,Carlton,6.7036
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/Fremantle v Carlton,Fremantle,1.1717
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/Melbourne v Richmond,Melbourne Demons,2.3407
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/Melbourne v Richmond,Richmond,1.7394
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/St Kilda v GWS,GWS Giants,1.6337
2016-04-24,Match Odds,AFL 2016/Round 5 - 24 April/St Kilda v GWS,St Kilda,2.5598
2016-04-24,Match Odds,SANFL 2016/Round 5 - 24 April/Glenelg v Adelaide,Adelaide,1.12
2016-04-24,Match Odds,VFL 2016/Round 3 - 24 April/Collingwood v Essendon,Collingwood,1.5414
2016-04-25,Match Odds,AFL 2016/Round 5 - 25 April/Collingwood v Essendon,Collingwood,1.4007
2016-04-25,Match Odds,AFL 2016/Round 5 - 25 April/Collingwood v Essendon,Essendon,3.4741
2016-04-29,Match Odds,AFL 2016/Round 6 - 29 April/North Melbourne v Western Bulldogs,North Melbourne,1.8804
2016-04-29,Match Odds,AFL 2016/Round 6 - 29 April/North Melbourne v Western Bulldogs,Western Bulldogs,2.1291
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Adelaide v Fremantle,Adelaide Crows,1.0937
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Adelaide v Fremantle,Fremantle,11.0743
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/GWS v Hawthorn,GWS Giants,2.1967
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/GWS v Hawthorn,Hawthorn,1.8359
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Geelong v Gold Coast,Geelong Cats,1.1227
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Geelong v Gold Coast,Gold Coast Suns,9.2593
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Melbourne v St Kilda,Melbourne Demons,1.7724
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Melbourne v St Kilda,St Kilda,2.2732
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Richmond v Port Adelaide,Port Adelaide Power,3.2764
2016-04-30,Match Odds,AFL 2016/Round 6 - 30 April/Richmond v Port Adelaide,Richmond,1.4349
2016-04-30,Match Odds,WAFL 2016/Round 7 - 30 April/Peel Thunder v Perth,Peel Thunder,1.12
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/Brisbane v Sydney,Brisbane Lions,6.0894
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/Brisbane v Sydney,Sydney Swans,1.1945
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/Carlton v Essendon,Carlton,1.6116
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/Carlton v Essendon,Essendon,2.6088
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/West Coast v Collingwood,Collingwood,6.9874
2016-05-01,Match Odds,AFL 2016/Round 6 - 01 May/West Coast v Collingwood,West Coast Eagles,1.1643
2016-05-01,Match Odds,SANFL 2016/Round 6 - 01 May/South Adelaide v Adelaide,South Adelaide,2.32
2016-05-06,Match Odds,AFL 2016/Round 7 - 06 May/Richmond v Hawthorn,Hawthorn,1.2786
2016-05-06,Match Odds,AFL 2016/Round 7 - 06 May/Richmond v Hawthorn,Richmond,4.4421
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Collingwood v Carlton,Carlton,2.6646
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Collingwood v Carlton,Collingwood,1.5973
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Fremantle v GWS,Fremantle,3.6249
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Fremantle v GWS,GWS Giants,1.3827
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Geelong v West Coast,Geelong Cats,1.5711
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Geelong v West Coast,West Coast Eagles,2.7406
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Gold Coast v Melbourne,Gold Coast Suns,1.9259
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Gold Coast v Melbourne,Melbourne Demons,2.0704
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Sydney v Essendon,Essendon,44.737
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Sydney v Essendon,Sydney Swans,1.0264
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Western Bulldogs v Adelaide,Adelaide Crows,2.2098
2016-05-07,Match Odds,AFL 2016/Round 7 - 07 May/Western Bulldogs v Adelaide,Western Bulldogs,1.8127
2016-05-08,Match Odds,AFL 2016/Round 7 - 08 May/Port Adelaide v Brisbane,Brisbane Lions,3.4207
2016-05-08,Match Odds,AFL 2016/Round 7 - 08 May/Port Adelaide v Brisbane,Port Adelaide Power,1.3924
